org_id,org_who,org_what,org_when,org_when_mmyyyy,org_field,org_area,org_where,org_where_resolver,org_where_collection,org_nfp,org_nr,org_op,org_cc,org_year,org_policy,org_why,org_ezid,org_contact_surname,org_contact_firstname,org_contact_email,org_provider_surname,org_provider_firstname,org_provider_email,org_address_postal,org_address_location,org_address_map,org_latitude,org_longitude,org_postcode,org_country
184,Musée des Beaux-Arts de Rennes,10946,2017-10-16,2017-10-01,museum,municipal,https://mba.rennes.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"20 Quai Émile Zola, 35000, Rennes, France","20 Quai Émile Zola, 35000, Rennes, France","20 Quai Émile Zola, 35000, Rennes, France",48.1096227,-1.67494123863636,35000,France
185,Archives départementales du Loiret,20522,2017-10-30,2017-10-01,archives,departemental,https://www.archives-loiret.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"Cité Administrative Coligny, 131 rue du faubourg Bannier, 45000 ORLEANS, France","6 Rue d'Illiers, 45000, Orléans, France","6 Rue d'Illiers, 45000, Orléans, France",47.9026013,1.9016731,45000,France
186,Fédération departementale des Musées d'Agriculture et du Patrimoine Rural en Loire-Atlantique,55747,2017-11-20,2017-11-01,museum,departemental,https://www.patrimoinerural44.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"81 rue Anne de Bretagne, 44360, Vigneux-de-Bretagne, France","81 rue Anne de Bretagne, 44360, Vigneux-de-Bretagne, France","81 rue Anne de Bretagne, 44360, Vigneux-de-Bretagne, France",47.328533,-1.6977037,44360,France
187,Centre National d'Enseignement à Distance,42752,2017-12-06,2017-12-01,education,,https://cned.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"CNED - Direction Générale, BP 80300, 86963 Futuroscope Chasseneuil Cedex, France","Téléport 4 - site du Futuroscope, 2 boulevard Léonard-de-Vinci, 86360, Chasseneuil-du-Poitou, France","2 boulevard Léonard-de-Vinci, 86360, Chasseneuil-du-Poitou, France",46.6682949,0.3631571,86360,France
188,Bibliothèque municipale de Périgueux,30098,2017-12-15,2017-12-01,library,municipal,https://www.perigueux.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"23 rue du Président-Wilson BP 20130 24005 Périgueux cedex, France","12 avenue Georges Pompidou, 24000, Périgueux, France","12 avenue Georges Pompidou, 24000, Périgueux, France",45.1873325,0.72172,24000,France
189,Université Côte d'Azur,17103,2017-12-22,2017-12-01,university,,https://www.univ-cotedazur.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Université Nice Sophia Antipolis, 06101 Nice Cedex 2, France","24 av Diables Bleus, 06000, Nice, France","24 avenue des Diables Bleus, 06000, Nice, France",43.7079515,7.2843217,6000,France
190,Bibliothèque Municipale à Vocation Régionale de Nice,78320,2017-12-22,2017-12-01,library,municipal,https://www.bmvr.nice.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2017,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 avenue Saint Jean Baptiste, 06364 Nice Cedex 4, France","2 Place Yves Klein, 06300, Nice, France","2 Place Yves Klein, 06300, Nice, France",43.701493,7.2783727,6300,France
191,Archives départementales du Calvados,52329,2018-01-11,2018-01-01,archives,departemental,https://archives.calvados.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"61 rue de Lion-sur-Mer, 14000 Caen, France","61 rue de Lion-sur-Mer, 14000, Caen, France","61 rue de Lion-sur-Mer, 14000, Caen, France",49.2019525,-0.355067444993364,14000,France
192,Établissement de Communication et de Production Audiovisuelle de la Défense,39674,2018-01-15,2018-01-01,archives,national,https://ecpad.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2/8 Route du Fort, 94205, Ivry-sur-Seine, France","2/8 Route du Fort, 94205, Ivry-sur-Seine, France","2/8 Route du Fort, 94205, Ivry-sur-Seine, France",48.8042949,2.3890097,94205,France
193,Bureau de Recherches Géologiques et Minières,26679,2018-01-15,2018-01-01,research,national,https://www.brgm.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"BRGM, 3 avenue Claude-Guillemin - BP 36009, 45060 Orléans Cedex 2, France","3 Avenue Claude Guillemin, 45100, Orléans, France","3 Avenue Claude Guillemin, 45100, Orléans, France",47.8316045,1.9384755,45100,France
194,Archives de Nîmes,13682,2018-01-18,2018-01-01,archives,municipal,https://www.nimes.fr/mairie/archives-municipales.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Archives Municipales, 22 bis Rue Pradier, 30000, Nîmes, France","Archives Municipales, 22 bis Rue Pradier, 30000, Nîmes, France","22B Rue Pradier, 30000, Nîmes, France",43.8347875,4.3659311,30000,France
195,Archives municipales de Lille,74900,2018-01-25,2018-01-01,archives,municipal,https://archives.lille.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Hôtel de Ville, Place Augustin Laurent, BP 667, 59033 Lille Cedex, France","Place Augustin Laurent, 59033, Lille, France","Place Augustin Laurent, 59033, Lille, France",50.6311711,3.0707222,59033,France
196,Institut International de la Marionnette,61905,2018-01-26,2018-01-01,research,,https://www.artsdelamarionnette.eu,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"7 Place Winston Churchill, 08000, Charleville-Mezieres, France","7 Place Winston Churchill, 08000, Charleville-Mezieres, France","7 Place Winston Churchill, 08000, Charleville-Mezieres, France",49.7724317,4.7218051,8000,France
197,Cité de la musique - Philharmonie de Paris,49250,2018-01-29,2018-01-01,research,municipal,https://philharmoniedeparis.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"221 avenue Jean-Jaurès, 75019, Paris, France","221 avenue Jean-Jaurès, 75019, Paris, France","221 avenue Jean-Jaurès, 75019, Paris, France",48.88989375,2.39406989358647,75019,France
198,Réunion des musées nationaux - Grand Palais,36255,2018-02-01,2018-02-01,museum,national,https://grandpalais.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"254/256 rue de Bercy, 75577 Paris CEDEX 12, France","3 Avenue du Général Eisenhower, 75008, Paris, France","3 Avenue du Général Eisenhower, 75008, Paris, France",48.8672677,2.3118891,75008,France
199,Agence France Presse,23258,2018-02-05,2018-02-01,media,national,https://www.afp.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11-13 Place de la Bourse, 75002, Paris, France","11-13 Place de la Bourse, 75002, Paris, France","11-13 Place de la Bourse, 75002, Paris, France",48.868586,2.3417156,75002,France
200,Médiathèque François-Mitterrand Poitiers,10262,2018-02-08,2018-02-01,library,municipal,http://www.bm-poitiers.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4 rue de l'Université, CS 70619, 86022, Poitiers, France","4 Rue de l'Université, 86000, Poitiers, France","4 Rue de l'Université, 86000, Poitiers, France",46.584167,0.342763748915817,86000,France
201,Archives municipales de Fontainebleau,71481,2018-02-12,2018-02-01,archives,municipal,http://archives.fontainebleau.fr/archive/recherche/generale,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Archives municipales de Fontainebleau, 40 rue Grande, 77300, Fontainebleau, France","Archives municipales de Fontainebleau, 40 rue Grande, 77300, Fontainebleau, France","40 rue Grande, 77300, Fontainebleau, France",48.4046672,2.70175391372298,77300,France
202,Humensis,58826,2018-02-19,2018-02-01,IT,,https://humensis.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"170 bis, boulevard du Montparnasse CS 20012, 75680, Paris cedex 14, France","170bis Boulevard du Montparnasse, 75014, Paris, France","170bis Boulevard du Montparnasse, 75014, Paris, France",48.8415344,2.3307428,75014,France
203,Cahiers de la Haute-Loire,19838,2018-03-12,2018-03-01,publication,,https://www.cahiersdelahauteloire.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Les Cahiers de la Haute-Loire, Archives departementales, 31 av. de Tonbridge, 43000 Le Puy-en-Velay, France","4 Avenue de Meschede, 43000, Le Puy-en-Velay, France","4 Avenue de Meschede, 43000, Le Puy-en-Velay, France",45.041461,3.9005769,43000,France
204,Institut Mémoires de l'édition contemporaine,29414,2018-03-22,2018-03-01,research,,https://www.imec-archives.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Abbaye d'Ardenne, 14280, Saint Germain la Blanche Herbe, France","Abbaye d'Ardenne, 14280, Saint Germain la Blanche Herbe, France","Abbaye d'Ardenne, 14280, Saint Germain la Blanche Herbe, France",49.196339,-0.41329612839754,14280,France
205,La Fabrique de patrimoines en Normandie,16418,2018-03-26,2018-03-01,research,,https://www.lafabriquedepatrimoines.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"9 rue Vaubenard, 14000, Caen, France","9 rue Vaubenard, 14000, Caen, France","9 rue Vaubenard, 14000, Caen, France",49.1871356,-0.3471585,14000,France
206,Archives départementales du Lot,77978,2018-03-28,2018-03-01,archives,departemental,https://archives.lot.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"218 Rue des Cadourques, 46000, Cahors, France","218 Rue des Cadourques, 46000, Cahors, France","218 Rue des Cadourques, 46000, Cahors, France",44.4497738,1.4364685,46000,France
207,AJLSM,64983,2018-04-04,2018-04-01,IT,,http://ajlsm.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"17 Rue Vital Carles, 33000, Bordeaux, France","17 Rue Vital Carles, 33000, Bordeaux, France","17 Rue Vital Carles, 33000, Bordeaux, France",44.84034945,-0.578663671404833,33000,France
208,Archives municipales de Chalon-sur-Saône,38990,2018-04-11,2018-04-01,archives,municipal,http://archives.chalon.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Mairie de Chalon, CS 70092, 71321 Chalon-sur-Saône cedex, France","16 rue de la jonchère, 71880, Chatenoy-le-Royale, France","16 rue de la Jonchère, 71880, Chatenoy-le-Royal, France",46.7953124,4.8254593,71880,France
209,Archives Municipales de Landerneau,12999,2018-04-23,2018-04-01,archives,municipal,https://patrimoine.landerneau.bzh/fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"(Médiathèque Per Jakez Hélias) route de la Petite Palud, 29800, Landerneau, France","(Médiathèque Per Jakez Hélias) route de la Petite Palud, 29800, Landerneau, France","route Petite Palud, 29800, Landerneau, France",48.44912815,-4.25689233513803,29800,France
210,Explorateur de Métiers,25994,2018-04-23,2018-04-01,education,,https://www.explorateurdemetiers.tv/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"12 rue Jacques Kable, 94130, Nogent-sur-marne, France","12 rue Jacques Kable, 94130, Nogent-sur-marne, France","12 rue Jacques Kable, 94130, Nogent-sur-marne, France",48.8356114,2.4912717,94130,France
211,Archives de Rennes,74559,2018-04-26,2018-04-01,archives,municipal,https://www.archives.rennes.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"18 avenue Jules-Ferry, 35700, Rennes, France","18 avenue Jules-Ferry, 35700, Rennes, France","18 avenue Jules-Ferry, 35700, Rennes, France",48.1196343,-1.6709987,35700,France
212,Bibliothèque Mazarine,61562,2018-05-02,2018-05-01,library,municipal,https://www.bibliotheque-mazarine.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"23 quai de Conti, 75006, Paris, France","23 quai de Conti, 75006, Paris, France","23 quai de Conti, 75006, Paris, France",48.8572708,2.3373594,75006,France
213,Pearltrees,48566,2018-05-03,2018-05-01,IT,,https://pearltrees.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"131 boulevard de Sebastopol, 75002, Paris, France","131 boulevard de Sebastopol, 75002, Paris, France","131 boulevard de Sebastopol, 75002, Paris, France",48.8684467,2.3526808,75002,France
214,Château de Versailles,35570,2018-05-14,2018-05-01,museum,national,https://chateauversailles.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 rue de l'indépendance américaine, 78000, Versailles, France","1 rue de l'indépendance américaine, 78000, Versailles, France","1 rue de l'indépendance américaine, 78000, Versailles, France",48.803184,2.1214633,78000,France
215,Archives départementales de la Creuse,22575,2018-05-23,2018-05-01,archives,departemental,https://archives.creuse.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,BP 164 23004 Guéret Cedex,"30 Rue Franklin Roosevelt, 23000, Guéret, France","30 Rue Franklin Roosevelt, 23000, Guéret, France",46.1714326,1.8796961,23000,France
216,Archives départementales du Val-de-Marne,71138,2018-05-31,2018-05-01,archives,departemental,http://archives.valdemarne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"10, rue des Archives, 94054 Créteil Cedex, France","10 Rue des Archives, 94000, Créteil, France","10 Rue des Archives, 94000, Créteil, France",48.7835705,2.4551537,94000,France
217,Université Paris-Est Marne-la-Vallée,58142,2018-06-11,2018-06-01,university,,http://www.u-pem.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"5 Boulevard Descartes, 77420, Champs-sur-Marne, France","5 Boulevard Descartes, 77420, Champs-sur-Marne, France","5 Boulevard Descartes, 77420, Champs-sur-Marne, France",48.8391838,2.58751294722686,77420,France
218,Le Génie Editeur,45146,2018-06-13,2018-06-01,education,,https://www.le-genie.com/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"38 avenue Jean Jaurès, 73000, Chambéry, France","38 avenue Jean Jaurès, 73000, Chambéry, France","38 avenue Jean Jaurès, 73000, Chambéry, France",45.5687676,5.9131886,73000,France
219,English Attack!,32151,2018-06-14,2018-06-01,education,,https://fr.english-attack.com/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"75 rue de Lourmel, 75015, Paris, France","75 rue de Lourmel, 75015, Paris, France","75 rue de Lourmel, 75015, Paris, France",48.8455323,2.2879748,75015,France
220,Edumalin,19496,2018-06-25,2018-06-01,education,,https://www.edumalin.fr/home,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"101 Rue de Sèvres, 75007, Paris, France","101 Rue de Sèvres, 75007, Paris, France","101 Rue de Sèvres, 75007, Paris, France",48.8470106,2.3170122,75007,France
221,SpeakShake  ,67718,2018-06-25,2018-06-01,education,,http://www.speakshake.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"36 rue de l'Amiral Hamelin, 75116 Paris, France","36 rue de l'Amiral Hamelin, 75016 Paris, France","36 rue de l'Amiral Hamelin, 75016 Paris, France",48.86774,2.2920184,75016,France
222,Institut du Monde Arabe,16077,2018-07-10,2018-07-01,research,national,https://www.imarabe.org/fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1, rue des Fossés Saint-Bernard, Paris cedex 05, France","1 Rue des Fossés Saint-Bernard, 75005, Paris, France","1 Rue des Fossés Saint-Bernard, 75005, Paris, France",48.84891635,2.3574932625,75005,France
223,Génération 5,77294,2018-07-16,2018-07-01,education,,https://www.generation5.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"82 rue du Bon Pasteur, 73000, Chambéry, France","82 rue du Bon Pasteur, 73000, Chambéry, France","82 rue du Bon Pasteur, 73000, Chambéry, France",45.5700107,5.9160538,73000,France
224,Institut national de recherches archéologiques préventives,64298,2018-07-18,2018-07-01,research,national,https://inrap.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"121 rue d'Alésia CS 20007, 75685, Paris cedex 14, France","121 Rue d'Alésia, 75014, Paris, France","121 Rue d'Alésia, 75014, Paris, France",48.8290043,2.3231888,75014,France
225,Delta Expert,51303,2018-07-25,2018-07-01,education,,https://delta-expert.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"20 rue Lavoisier, 95300, Pontoise, France","20 rue Lavoisier, 95300, Pontoise, France","20 rue Lavoisier, 95300, Pontoise, France",49.0432569,2.08077717790894,95300,France
226,Anaphore,25653,2018-08-13,2018-08-01,IT,,https://www.anaphore.eu,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"3 ter, chemin de la Fontaine, 13570, Barbentane, France","3 ter, chemin de la Fontaine, 13570, Barbentane, France","3T chemin de la Fontaine, 13570, Barbentane, France",43.89831,4.7446,13570,France
227,Archives Nationales du Monde du Travail,60879,2018-09-11,2018-09-01,archives,national,https://archives-nationales-travail.culture.gouv.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"78 Boulevard du Général Leclerc, 59100, Roubaix, France","78 Boulevard du Général Leclerc, 59100, Roubaix, France","78 Boulevard du Général Leclerc, 59100, Roubaix, France",50.6877389,3.1748235,59100,France
228,PIX,48224,2018-09-11,2018-09-01,IT,,https://pix.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"156, Bd Haussmann, 75008, Paris, France","156, Bd Haussmann, 75008, Paris, France","156, Bd Haussmann, 75008, Paris, France",48.875264,2.3110709,75008,France
229,Médiathèque de l'Architecture et du Patrimoine,22232,2018-09-18,2018-09-01,library,national,https://www.mediatheque-patrimoine.culture.gouv.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11 rue du Séminaire de Conflans, 94220, Charenton-le-Pont, France","11 rue du Séminaire de Conflans, 94220, Charenton-le-Pont, France","11 rue du Séminaire de Conflans, 94220, Charenton-le-Pont, France",48.8216608,2.4049374,94220,France
230,Archives de la Haute-Garonne,44805,2018-10-04,2018-10-01,archives,departemental,https://archives.haute-garonne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11 Boulevard Griffoul Dorval, 31400, Toulouse, France","11 Boulevard Griffoul Dorval, 31400, Toulouse, France","11 Boulevard Griffoul Dorval, 31400, Toulouse, France",43.589564,1.4608169,31400,France
231,Archives départementales du Gard,31808,2018-10-10,2018-10-01,archives,departemental,https://archives.gard.fr/accueil.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"365, rue du Forez, 30000, Nîmes, France","365, rue du Forez, 30000, Nîmes, France","365, rue du Forez, 30000, Nîmes, France",43.8234173,4.3651687,30000,France
232,Archives départementales de la Charente-Maritime,18812,2018-10-22,2018-10-01,archives,departemental,https://archives.charente-maritime.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"85, boulevard de la République - CS 60003 - 17076 La Rochelle Cedex 9, France","35 Rue François de Vaux de Foletier, 17000, La Rochelle, France","35 Rue François de Vaux de Foletier, 17000, La Rochelle, France",46.1420723,-1.1530155,17000,France
233,NEOTIS,67376,2018-10-30,2018-10-01,IT,,https://assimo.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"11 rue alienor, 17220, Bourgneuf, France","11 rue alienor, 17220, Bourgneuf, France","11 rue alienor, 17220, Bourgneuf, France",46.1641745,-1.0237664,17220,France
234,Editions BPI - Best Practice Inside,41384,2018-11-05,2018-11-01,publication,,https://www.editions-bpi.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 Boulevard des Bouvets, 92000, Nanterre, France","1 Boulevard des Bouvets, 92000, Nanterre, France","1 Boulevard des Bouvets, 92000, Nanterre, France",48.8980131,2.2208571,92000,France
235,Archives municipales de Saint-Nazaire,28388,2018-11-08,2018-11-01,archives,municipal,https://archives.saintnazaire.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Hotel de ville, Place François Blancho, 44606 Saint-Nazaire Cedex, France","place François Blancho, 44600, Saint-Nazaire, France","place François Blancho, 44600, Saint-Nazaire, France",47.2741635,-2.2143095,44600,France
236,CFDT - Service des archives,15392,2018-11-13,2018-11-01,archives,national,https://archives.memoires.cfdt.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4, bd de la Villette, 75955 Paris cedex 19, France","49 avenue Simon Bolivar, 75019, Paris, France","49 avenue Simon Bolivar, 75019, Paris, France",48.8761893,2.3797741,75019,France
237,Projet Voltaire,76952,2018-11-13,2018-11-01,education,,https://www.projet-voltaire.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"6, avenue Sidoine-Apollinaire, 69009, Lyon, France","6, avenue Sidoine-Apollinaire, 69009, Lyon, France","6, avenue Sidoine-Apollinaire, 69009, Lyon, France",45.7743144,4.7947198,69009,France
238,Archives de la Ville de Chelles,63957,2018-11-15,2018-11-01,archives,municipal,https://www.chelles.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"Mairie de Chelles, Parc du Souvenir, Emile Fouchard, 77505, Chelles cedex, France","Parc du souvenir Emile Fouchard, 77500, Chelles, France","Parc du souvenir Emile Fouchard, 77500, Chelles, France",48.87613355,2.5868029402309,77500,France
239,Archives municipales de Belfort,50960,2018-11-20,2018-11-01,archives,municipal,https://archives.belfort.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 rue de l'ancien théâtre, 90000, Belfort, France","2 rue de l'ancien théâtre, 90000, Belfort, France","2 rue de l'ancien théâtre, 90000, Belfort, France",47.6375494,6.8624776,90000,France
240,Bibliothèque municipale de Nantes,73533,2018-11-28,2018-11-01,library,municipal,https://bm.nantes.fr/home.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"15 rue de l'Héronnière, 44000, Nantes, France","15 rue de l'Héronnière, 44000, Nantes, France","15 rue de l'Héronnière, 44000, Nantes, France",47.2112936,-1.562875,44000,France
241,Saint-Nazaire Agglomération Tourisme,34544,2018-12-12,2018-12-01,administrative district,municipal,https://www.saint-nazaire-tourisme.com/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"3 boulevard de la légion d'honneur, Saint-Nazaire, 44613, France","3 boulevard de la légion d'honneur, 44600, Saint-Nazaire, France","3 boulevard de la légion d'honneur, 44600, Saint-Nazaire, France",47.276082,-2.2036008,44600,France
242,Musée national du Sport,70112,2018-12-27,2018-12-01,museum,national,https://www.museedusport.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2018,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"bd des jardiniers - Stade Allianz Riviera, CS 43152, 06203 Nice Cedex 3, France","Bd des Jardiniers - Stade Allianz Riviera, 06203, Nice, France","Boulevard des Jardiniers, 06203, Nice, France",43.7104831,7.1921253,6203,France
243,ESCP Europe Bibliothèque du campus de Paris,31125,2019-01-10,2019-01-01,library,,https://escp.eu/paris,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"79 avenue de la République, 75011, Paris, France","79 avenue de la République, 75011, Paris, France","79 avenue de la République, 75011, Paris, France",48.86470235,2.38081469384154,75011,France
244,Office National d'Information Sur les Enseignements et les Professions - ONISEP,18470,2019-01-18,2019-01-01,education,national,https://www.onisep.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,12 mail Barthélémy Thimonnier CS10450 Lognes 77437 Marne-la-Vallée cedex 2 France,"12 Mail Barthélémy Thimonnier, 77185, Lognes, France","12 Mail Barthélémy Thimonnier, 77185, Lognes, France",48.8393935,2.62784488857519,77185,France
245,Educagri Editions,79688,2019-01-26,2019-01-01,publication,,https://editions.educagri.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2019,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"26 boulevard Petitjean, Dijon, 21079, France","26 boulevard Petitjean, 21079, Dijon, France","26 boulevard Docteur Petitjean, 21079, Dijon, France",47.3110977,5.0658578,21079,France
